2-Naphthylamine,D015081,D02.092.710; D02.455.426.559.847.638.850; D04.615.638.850
"2,2'-Dipyridyl",D015082,D03.383.725.220
"2,3-Diketogulonic Acid",D015083,D02.241.081.844.200; D02.241.511.902.200; D09.811.200
"2,4-Dichlorophenoxyacetic Acid",D015084,D02.241.081.018.386.682.224; D02.241.511.316.682.149
"2,4,5-Trichlorophenoxyacetic Acid",D015085,D02.241.081.018.386.682.800; D02.241.511.316.682.800
"2,6-Dichloroindophenol",D015086,D02.455.426.559.389.657.446.250
"2',3'-Cyclic-Nucleotide Phosphodiesterases",D015087,D08.811.277.352.640.160
"2',5'-Oligoadenylate Synthetase",D015088,D08.811.913.696.445.625
20-Hydroxysteroid Dehydrogenases,D015089,D08.811.682.047.820.125
25-Hydroxyvitamin D3 1-alpha-Hydroxylase,D015090,D08.244.453.499.500; D08.244.453.915.400; D08.811.682.690.708.170.493.500; D08.811.682.690.708.170.915.400; D12.776.422.220.453.499.500; D12.776.422.220.453.915.400
beta-Alanine,D015091,D12.125.042.070
3-Deazauridine,D015092,D03.383.742.680.852.250; D13.570.685.852.250; D13.570.800.892.250
Meglutol,D015093,D02.241.081.337.351.550
3-Hydroxyacyl CoA Dehydrogenases,D015094,D08.811.682.047.820.150
3-Hydroxyanthranilic Acid,D015095,D02.241.223.100.050.400.400; D02.241.223.100.300.300; D02.241.511.390.300; D02.455.426.559.389.127.020.906.249
3-Hydroxysteroid Dehydrogenases,D015096,D08.811.682.047.436.350
3-Mercaptopropionic Acid,D015097,D02.241.081.751.080; D02.886.489.520
3-Methoxy-4-hydroxyphenylethanol,D015098,D02.455.426.559.389.657.166.500
3-Oxoacyl-(Acyl-Carrier-Protein) Synthase,D015099,D08.811.913.050.622
"3,3'-Diaminobenzidine",D015100,D02.455.426.559.389.185.100.500
"3,3'-Dichlorobenzidine",D015101,D02.455.426.559.389.185.100.750
"3,4-Dihydroxyphenylacetic Acid",D015102,D02.241.223.601.220
Droxidopa,D015103,D02.092.311.830.220; D02.455.426.559.389.657.166.175.830.220; D12.125.154.800.875
"3,4-Methylenedioxyamphetamine",D015104,D02.092.471.683.152.660
"3',5'-Cyclic-AMP Phosphodiesterases",D015105,D08.811.277.352.640.150; D12.776.476.008
"3',5'-Cyclic-GMP Phosphodiesterases",D015106,D08.811.277.352.640.155; D12.776.476.009
4-Butyrolactone,D015107,D02.540.150; D03.383.312.150
4-Hydroxyaminoquinoline-1-oxide,D015108,D02.092.570.450; D03.633.100.810.050.440; D03.661.243.320
4-Hydroxybenzoate-3-Monooxygenase,D015109,D08.811.682.690.708.425
4-Hydroxycoumarins,D015110,D03.383.663.283.446.520; D03.633.100.150.446.520
4-Hydroxyphenylpyruvate Dioxygenase,D015111,D08.811.682.690.416.330
4-Nitroquinoline-1-oxide,D015112,D02.640.820.600; D03.633.100.810.470.450; D03.661.243.500
"Androstane-3,17-diol",D015113,D04.210.500.054.040.080; D06.472.334.851.968.500
Androstenediol,D015114,D04.210.500.054.079.429.154.050; D06.472.334.851.968.750
"5,6-Dihydroxytryptamine",D015115,D03.633.100.473.914.201.259
"5,7-Dihydroxytryptamine",D015116,D03.633.100.473.914.201.263
"5,8,11,14-Eicosatetraynoic Acid",D015117,D10.251.355.255.205
Eicosapentaenoic Acid,D015118,D10.212.302.380.410.385; D10.251.355.255.200; D10.251.355.337.290; D10.627.430.450.390
Aminocaproic Acid,D015119,D02.241.081.193.150.075; D12.125.213.075
6-Aminonicotinamide,D015120,D03.066.515.530.248; D03.383.725.547.530.248
6-Ketoprostaglandin F1 alpha,D015121,D10.251.355.255.550.400.350; D10.251.355.325.450; D23.469.050.175.725.400.350
Mercaptopurine,D015122,D02.886.489.534; D03.633.100.759.570
"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",D015123,D02.455.426.559.847.799.306.400.350; D04.615.799.306.400.350
8-Bromo Cyclic Adenosine Monophosphate,D015124,D03.633.100.759.646.138.395.225; D13.695.462.200.225; D13.695.667.138.395.225; D13.695.827.068.395.225
Oxyquinoline,D015125,D03.633.100.810.350.625
"8,11,14-Eicosatrienoic Acid",D015126,D10.251.355.255.207
"9,10-Dimethyl-1,2-benzanthracene",D015127,D02.455.426.559.847.149.301; D04.615.149.301
"RNA, Nuclear",D015138,D13.444.735.628
"Blotting, Southern",D015139,E05.196.401.114; E05.301.300.087; E05.601.150
"Dementia, Vascular",D015140,C10.228.140.300.400; C10.228.140.300.510.800.500; C10.228.140.380.230; C10.228.140.695.500; C14.907.137.126.372.500; C14.907.253.560.350.500; F03.615.400.350
Los Angeles,D015141,Z01.107.567.875.580.200.450; Z01.107.567.875.760.200.450; Z01.433.565
Baltimore,D015142,Z01.107.567.875.500.500.100; Z01.433.100
Philadelphia,D015143,Z01.107.567.875.500.550.525; Z01.433.820
Southeastern United States,D015144,Z01.107.567.875.750
Tocolysis,D015145,E02.875.900
Midwestern United States,D015146,Z01.107.567.875.510
Cardiotocography,D015148,E01.370.370.380.170; E01.370.378.230.150; E01.370.520.230.150
Tocolytic Agents,D015149,D27.505.696.875.825; D27.505.954.705.825
"Echocardiography, Doppler",D015150,E01.370.350.130.750.220; E01.370.350.850.220.220; E01.370.350.850.850.220; E01.370.370.380.220.220
Immunoblotting,D015151,E05.478.566.320; E05.601.470.320
"Blotting, Northern",D015152,E05.196.401.095; E05.301.300.074; E05.601.100
"Blotting, Western",D015153,E05.196.401.143; E05.301.300.096; E05.478.566.320.200; E05.601.262; E05.601.470.320.200
Esophageal Motility Disorders,D015154,C06.405.117.119.500
"Esophageal Spasm, Diffuse",D015155,C06.405.117.119.500.450
Hydrops Fetalis,D015160,C12.050.703.277.060.480; C15.378.295.480; C15.378.420.826.100.350; C16.300.060.480; C16.320.365.826.100.350; C20.306.480; C23.888.277.395
"Dementia, Multi-Infarct",D015161,C10.228.140.300.150.477.200.199; C10.228.140.300.400.408; C10.228.140.300.775.200.200.199; C10.228.140.380.230.250; C14.907.253.092.477.200.199; C14.907.253.855.200.200.199; C23.550.513.355.250.200.199; C23.550.717.489.250.200.199; F03.615.400.350.400
Micronucleus Tests,D015162,E05.393.560.598
Superinfection,D015163,C01.597.880
"Vaccines, Inactivated",D015164,D20.215.894.830
"Monitoring, Immunologic",D015166,E01.370.225.812.505; E01.370.520.505; E05.200.812.505; E05.478.594.550
"Vagotomy, Truncal",D015167,E04.525.210.105.600.850.860
Lightning Injuries,D015168,C26.324.550
"Colony Count, Microbial",D015169,E01.370.225.875.220; E05.200.875.220
Cerebrospinal Fluid Pressure,D015170,G11.561.170
Ganglionectomy,D015171,E04.525.210.105.800.380
Supratentorial Neoplasms,D015173,C04.588.614.250.195.885; C10.228.140.211.885; C10.551.240.250.700
Epidural Neoplasms,D015174,C04.588.614.250.803.342; C10.228.854.765.342; C10.551.240.750.200
Prolactinoma,D015175,C04.557.470.035.625; C04.588.322.609.792; C10.228.140.617.738.675.800; C19.344.609.792; C19.700.734.792
Colorectal Neoplasms,D015179,C04.588.274.476.411.307; C06.301.371.411.307; C06.405.249.411.307; C06.405.469.158.356; C06.405.469.491.307; C06.405.469.860.180
"Electrophoresis, Gel, Two-Dimensional",D015180,E05.196.401.250; E05.301.300.230
Gamete Intrafallopian Transfer,D015181,E02.875.800.875; E05.820.800.875
Lymphatic Irradiation,D015182,E02.815.350
Restriction Mapping,D015183,E05.393.183.620.650; E05.393.712
Hominidae,D015186,B01.050.150.900.649.313.988.400.112.400
Lipectomy,D015187,E02.218.530; E02.650.500.062.937; E04.062.937; E04.617.450
Blood Glucose Self-Monitoring,D015190,E01.370.225.124.100.105; E01.370.374.100; E01.370.520.100; E02.900.950.500; E05.200.124.100.105
Infratentorial Neoplasms,D015192,C04.588.614.250.195.411; C10.228.140.211.500; C10.551.240.250.400
Chorionic Villi Sampling,D015193,E01.370.225.500.384.100.149; E01.370.225.998.054.149; E01.370.378.630.150; E01.370.388.100.150; E04.074.149; E05.200.500.384.100.149; E05.200.998.054.149; E05.242.384.100.149
"Diffusion Chambers, Culture",D015194,E07.241
Drug Design,D015195,E05.290.563.250
Carcinogenicity Tests,D015197,E05.940.150
Designer Drugs,D015198,D26.909.500
Extracorporeal Membrane Oxygenation,D015199,E02.880.301; E04.292.451
Fluoroimmunoassay,D015200,E01.370.225.500.607.512.240.655; E01.370.225.750.551.512.240.655; E05.200.500.607.512.240.655; E05.200.750.551.512.240.655; E05.478.566.159; E05.478.583.375.655
Meta-Analysis as Topic,D015201,E05.318.370.500; E05.581.500.501; N05.715.360.325.515; N06.850.520.445.500
Protein Engineering,D015202,E05.393.420.601
Reproducibility of Results,D015203,E05.318.370.725; E05.337.851; N05.715.360.325.685; N06.850.520.445.725
"Spectroscopy, Mossbauer",D015204,E05.196.867.776.751
Northwestern United States,D015205,Z01.107.567.875.560
Southwestern United States,D015206,Z01.107.567.875.760
"Osteoarthritis, Hip",D015207,C05.550.114.606.400; C05.799.613.400
Smoke Inhalation Injury,D015208,C26.200.322.800
"Cholangitis, Sclerosing",D015209,C06.130.120.200.110
"Arthritis, Gouty",D015210,C05.550.114.423.410; C05.550.354.500.500; C05.799.414.410; C16.320.565.798.368.410; C18.452.648.798.368.410
Zellweger Syndrome,D015211,C06.552.970; C10.228.140.163.100.968; C12.050.351.968.419.978; C12.200.777.419.978; C12.950.419.978; C16.131.077.970; C16.320.565.189.968; C16.320.565.663.970; C18.452.132.100.968; C18.452.648.189.968; C18.452.648.663.970
Inflammatory Bowel Diseases,D015212,C06.405.205.731; C06.405.469.432
Neuroimmunomodulation,D015213,G07.265.758; G11.561.630; G12.535.575
"Antigens, Differentiation, Myelomonocytic",D015214,D23.050.301.264.900; D23.101.100.900
Zidovudine,D015215,D03.383.742.680.705.950; D13.570.230.500.950; D13.570.230.855.950; D13.570.685.705.950
Cholesterol Ester Storage Disease,D015217,C16.320.565.398.641.201; C16.320.565.595.201; C18.452.584.563.641.201; C18.452.648.398.641.201; C18.452.648.595.201
"Hyperostosis, Sternocostoclavicular",D015218,C05.116.540.600; C05.799.440; C17.300.775.440
Substrate Cycling,D015219,G02.111.833; G03.295.835
Calcium Channels,D015220,D12.776.157.530.400.150; D12.776.543.550.450.150; D12.776.543.585.400.150
Potassium Channels,D015221,D12.776.157.530.400.600; D12.776.543.550.450.750; D12.776.543.585.400.750
Sodium Channels,D015222,D12.776.157.530.400.875; D12.776.543.550.450.875; D12.776.543.585.400.875
Wolman Disease,D015223,C16.320.565.398.641.201.500; C16.320.565.595.201.500; C16.614.947; C18.452.584.563.641.201.500; C18.452.648.398.641.201.500; C18.452.648.595.201.500
Dideoxynucleosides,D015224,D13.570.230.500
Magnetoencephalography,D015225,E01.370.376.500; E01.370.405.440; E05.540.500
Dinucleoside Phosphates,D015226,D13.695.250
Lipid Peroxidation,D015227,G02.111.515; G03.295.531.587
Hypertriglyceridemia,D015228,C18.452.584.500.500.851
"Sexually Transmitted Diseases, Viral",D015229,C01.221.812.640; C01.778.640; C01.925.813; C12.100.937.640; C23.550.291.531.937.640
Prostaglandin D2,D015230,D10.251.355.255.550.200.200; D23.469.050.175.725.200.200
"Sexually Transmitted Diseases, Bacterial",D015231,C01.150.252.734; C01.221.812.281; C01.778.281; C12.100.937.281; C23.550.291.531.937.281
Dinoprostone,D015232,D10.251.355.255.550.250.200; D23.469.050.175.725.250.200
"Models, Statistical",D015233,E05.318.740.500; E05.599.835; N05.715.360.750.530; N06.850.520.830.500
HLA-A Antigens,D015234,D09.400.430.890.489.400; D12.776.395.550.489.400; D12.776.543.550.439.400; D23.050.301.500.100.400; D23.050.301.500.450.370; D23.050.705.552.100.400; D23.050.705.552.450.370
HLA-B Antigens,D015235,D09.400.430.890.489.500; D12.776.395.550.489.500; D12.776.543.550.439.500; D23.050.301.500.100.500; D23.050.301.500.450.380; D23.050.705.552.100.500; D23.050.705.552.450.380
HLA-C Antigens,D015236,D09.400.430.890.489.600; D12.776.395.550.489.600; D12.776.543.550.439.600; D23.050.301.500.100.600; D23.050.301.500.450.390; D23.050.705.552.100.600; D23.050.705.552.450.390
Dinoprost,D015237,D10.251.355.255.550.400.200; D23.469.050.175.725.400.200
Sulfotransferases,D015238,D08.811.913.817.400
Arylsulfotransferase,D015239,D08.811.913.817.400.300
"Phorbol 12,13-Dibutyrate",D015240,D02.455.849.291.500.510.700
"Fibrinogens, Abnormal",D015241,D12.776.124.050.250.265; D12.776.124.125.500.265; D23.119.490.265
Ofloxacin,D015242,D03.633.100.810.835.830.250.500
"Cholesterol, VLDL",D015243,D04.210.500.247.808.197.247; D10.532.599.700; D10.570.938.208.285; D12.776.521.622.700
Thiorphan,D015244,D02.886.030.893; D12.125.166.893; D12.125.481.700.750
Deoxyribonuclease BamHI,D015245,D08.811.150.280.260.240; D08.811.277.352.335.350.300.260.240; D08.811.277.352.355.325.300.260.240
Deoxyribonuclease EcoRI,D015246,D08.811.150.280.260.300; D08.811.277.352.335.350.300.260.250; D08.811.277.352.355.325.300.260.250
Deoxyribonuclease HindIII,D015247,D08.811.150.280.260.400; D08.811.277.352.335.350.300.260.260; D08.811.277.352.355.325.300.260.260
Gemfibrozil,D015248,D02.241.081.114.968.500.750; D02.241.081.944.509.350; D02.355.726.305.750; D02.455.426.559.389.657.654.305.750; D10.251.400.895.593.350
Aclarubicin,D015250,D02.455.426.559.847.562.050.050; D04.615.562.050.050; D09.408.051.059.050
Epirubicin,D015251,D02.455.426.559.847.562.050.200.175.200; D04.615.562.050.200.175.200; D09.408.051.059.200.175.200
"Deoxyribonucleases, Type II Site-Specific",D015252,D08.811.150.280.260; D08.811.277.352.335.350.300.260; D08.811.277.352.355.325.300.260
"Deoxyribonucleases, Type I Site-Specific",D015253,D08.811.150.280.250; D08.811.277.352.335.350.300.250; D08.811.277.352.355.325.300.250
DNA Modification Methylases,D015254,D08.811.150.240; D08.811.913.555.500.350
Idarubicin,D015255,D02.455.426.559.847.562.050.200.300; D04.615.562.050.200.300; D09.408.051.059.200.300
Coenzyme A-Transferases,D015256,D08.811.913.817.200
DNA-Cytosine Methylases,D015257,D08.811.913.555.500.350.100
Acid Rain,D015258,D20.050; G16.500.175.859.050; G16.500.275.063.725.395.050; G16.500.750.775.450.050; N06.230.300.100.725.450.050; N06.230.520.050; N06.850.460.790.410.050
Dopamine Agents,D015259,D27.505.519.625.150; D27.505.696.577.150
Neprilysin,D015260,D08.811.277.656.300.480.600; D08.811.277.656.675.374.600; D23.050.285.550; D23.101.140.500
Xenobiotics,D015262,D26.969
"Deoxyribonucleases, Type III Site-Specific",D015263,D08.811.150.280.270; D08.811.277.352.335.350.300.270; D08.811.277.352.355.325.300.270
Site-Specific DNA-Methyltransferase (Adenine-Specific),D015265,D08.811.913.555.500.350.700
"Carcinoma, Merkel Cell",D015266,C01.925.256.721.150; C01.925.928.216; C04.557.465.625.650.240.325; C04.557.470.200.025.370.325; C04.557.580.625.650.240.325
Churg-Strauss Syndrome,D015267,C14.907.940.897.249.249; C15.604.515.292.015; C17.800.862.105.500; C20.111.193.500
Mycobacterium avium Complex,D015269,B03.510.024.962.500.720.100; B03.510.460.400.410.552.552.720.100
Mycobacterium avium-intracellulare Infection,D015270,C01.150.252.410.040.552.475.495
Insurance Pools,D015271,N03.219.521.576.570
Pulmonary Medicine,D015272,H02.403.429.675
Insurance Selection Bias,D015273,N03.219.521.576.585
Interdepartmental Relations,D015274,N04.452.822.388
Tumor Lysis Syndrome,D015275,C15.604.515.880; C20.683.515.950
Health Care Rationing,D015276,I01.261.750.500; N03.349.270; N05.300.430.375
Hotlines,D015277,N02.421.297.448
"Intensive Care Units, Pediatric",D015278,N02.278.388.493.390
Organizational Culture,D015279,N04.452.606
DNA Restriction-Modification Enzymes,D015280,D08.811.150
Cefmenoxime,D015281,D02.065.589.099.249.190.190.125; D02.886.665.074.190.190.125; D03.633.100.300.249.190.190.125
Octreotide,D015282,D04.345.566.650; D12.644.641.650
Citalopram,D015283,D02.092.831.170; D02.626.320; D03.633.100.127.187
Physician Payment Review Commission,D015284,N03.219.521.710.305.180
Hospital-Patient Relations,D015285,N02.278.216.500.992; N04.452.822.370
Kassinin,D015286,D12.644.276.812.900.475; D12.644.400.800.475; D12.644.456.800.475; D12.776.467.812.900.475; D12.776.631.650.800.475; D23.469.050.375.850.400; D23.529.812.900.475
Neurokinin B,D015287,D12.644.276.812.900.550; D12.644.400.800.550; D12.644.456.800.550; D12.776.467.812.900.550; D12.776.631.650.800.550; D23.469.050.375.850.570; D23.529.812.900.550
Neurokinin A,D015288,D12.644.276.812.900.500; D12.644.400.800.500; D12.644.456.800.500; D12.776.467.812.900.500; D12.776.631.650.800.500; D23.469.050.375.850.550; D23.529.812.900.500
Leukotrienes,D015289,D10.251.355.255.100.450; D10.251.355.310.166.887; D23.469.050.175.450
Second Messenger Systems,D015290,G02.111.820.800; G04.835.800
Transforming Growth Factors,D015291,D12.644.276.963; D12.776.467.960; D23.529.960
"Glycoprotein Hormones, alpha Subunit",D015292,D06.472.699.322.326.562; D06.472.699.322.576.288.750; D06.472.699.322.576.463.249; D06.472.699.631.525.343.288.750; D06.472.699.631.525.343.463.249; D06.472.699.631.525.883.249; D06.472.699.649.367.562; D12.644.548.691.525.343.288.750; D12.644.548.691.525.343.463.249; D12.644.548.691.525.883.249; D12.644.548.726.367.562
Transducin,D015293,D08.811.277.040.330.300.200.800; D12.776.157.325.332.940; D12.776.476.338.200.800; D12.776.543.325.800
"Antigens, Tumor-Associated, Carbohydrate",D015295,D23.050.285.050; D23.050.550.325; D23.101.140.075
Ceftizoxime,D015296,D02.065.589.099.249.190.190.145; D02.886.665.074.190.190.145; D03.633.100.300.249.190.190.145
Discitis,D015299,C01.160.762.301; C05.116.165.762.301; C05.116.900.853.500
Ventilator Weaning,D015300,E02.041.625.950; E02.880.820.950
"Retroviruses, Simian",D015301,B04.613.807.805; B04.820.650.805
Simian Immunodeficiency Virus,D015302,B04.820.650.589.650.800; B04.820.650.805.700
Simian T-lymphotropic virus 1,D015303,B04.613.807.200.725.750; B04.613.807.805.851; B04.820.650.200.725.755; B04.820.650.805.851
Biogenic Monoamines,D015306,D02.092.211.215
Anaerobic Threshold,D015308,G03.680.110; G11.427.680.134
Glucose Clamp Technique,D015309,E01.370.225.124.100.350; E05.196.500; E05.200.124.100.350
Cefotiam,D015310,D02.065.589.099.249.190.190.135; D02.886.665.074.190.190.135; D03.633.100.300.249.190.190.135
Cefmetazole,D015311,D02.065.589.099.249.250.177; D02.886.665.074.250.177; D03.633.100.300.249.250.177
Hemodialysis Solutions,D015312,D26.776.708.322.651; D27.505.954.578.483.651; D27.720.752.483.651
Cefotetan,D015313,D02.065.589.099.249.250.199; D02.886.665.074.250.199; D03.383.129.617.235; D03.633.100.300.249.250.199
Dialysis Solutions,D015314,D26.776.708.322; D27.505.954.578.483; D27.720.752.483
Genetic Therapy,D015316,E02.095.301; E05.393.420.301
Biogenic Polyamines,D015317,D02.092.211.415
"Fructose Metabolism, Inborn Errors",D015318,C16.320.565.202.251; C18.452.648.202.251
"Fructose-1,6-Diphosphatase Deficiency",D015319,C16.320.565.202.251.221; C18.452.648.202.251.221
Tachykinins,D015320,D12.644.276.812.900; D12.644.400.800; D12.644.456.800; D12.776.467.812.900; D12.776.631.650.800; D23.469.050.375.850; D23.529.812.900
Gene Rearrangement,D015321,G05.344
"Gene Rearrangement, B-Lymphocyte",D015322,G05.344.401; G12.500.274
"Pyruvate Metabolism, Inborn Errors",D015323,C16.320.565.202.810; C18.452.648.202.810
Pyruvate Carboxylase Deficiency Disease,D015324,C10.228.140.163.100.725; C16.320.565.189.725; C16.320.565.202.810.666; C18.452.132.100.725; C18.452.648.189.725; C18.452.648.202.810.666; C18.452.660.705
